id;processo;assunto;subarea;classe;juiz;vara;foro;digital;apensado_ao;controle;outros_assuntos;processo_principal;situacao;valor_da_acao;data_recebimento;tipo_recebimento;recurso
607456;00142052820188260576;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Cristiano de Castro Jarreta Coelho;Vara do Juizado Especial Cível;Foro de São José do Rio Preto;TRUE;NA;2018/003577;Indenização por Dano Moral;0014205-28.2018.8.26.0576;Extinto;1630;2018-05-09;Livre;NA
553266;00011935220188260541;Assinatura Básica Mensal;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;Vara do Juizado Especial Cível;Foro de Santa Fé do Sul;TRUE;NA;2017/002576;NA;0004489-19.2017.8.26.0541;NA;NA;2018-03-09;NA;NA
584307;00142792720188260562;Inclusão Indevida em Cadastro de Inadimplentes;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;3ª Vara do Juizado Especial Cível;Foro de Santos;TRUE;NA;2017/000906;NA;1015699-84.2017.8.26.0562;NA;NA;2018-07-03;NA;NA
593268;00022555520188260565;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;5ª Vara Cível;Foro de São Caetano do Sul;TRUE;1003586-60.2015.8.26.0565;2015/000692;NA;1003586-60.2015.8.26.0565;NA;NA;2018-04-02;NA;NA
292994;00263198520188260224;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;MIRIAN KEIKO SANCHES MACEDO;3ª Vara do Juizado Especial Cível;Foro de Guarulhos;TRUE;NA;2018/001597;NA;0026319-85.2018.8.26.0224;NA;334.35;2018-06-25;Livre;NA
690588;00030154020188260650;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Fernanda Augusta Jacó Monteiro;Vara do Juizado Especial Cível e Criminal;Foro de Valinhos;TRUE;NA;2018/001123;NA;0003015-40.2018.8.26.0650;NA;1380;2018-07-24;Livre;NA
613025;00355184520188260576;Atraso de vôo;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;Vara do Juizado Especial Cível;Foro de São José do Rio Preto;TRUE;NA;2018/005326;NA;1028364-56.2018.8.26.0576;NA;NA;2018-10-24;NA;NA
694025;00009885720188260659;Contratos de Consumo;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Juan Paulo Haye Biazevic;CEJUSC (Pré-Processual);Foro de Vinhedo;TRUE;NA;2018/000358;NA;0000988-57.2018.8.26.0659;Extinto;NA;2018-03-28;Direcionada;NA
74426;00039263820188260008;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Incidente de Desconsideração de Personalidade Jurídica;NA;1ª Vara do Juizado Especial Cível;Foro Regional VIII - Tatuapé;TRUE;NA;2017/001820;NA;0005257-89.2017.8.26.0008;NA;NA;2018-05-09;NA;NA
104390;00142752820188260032;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Antonio Fernando Sanches Batagelo;CEJUSC (Pré-Processual);Foro de Araçatuba;TRUE;NA;2018/003493;NA;0014275-28.2018.8.26.0032;Extinto;NA;2018-08-29;Direcionada;NA
38814;00032301420188260004;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;FERNANDA BOLFARINE DEPORTE;1ª Vara do Juizado Especial Cível;Foro Regional IV - Lapa;TRUE;NA;2018/001597;NA;0003230-14.2018.8.26.0004;Extinto;18600;2018-03-22;Livre;NA
248283;00039153520188260161;Serviços Hospitalares;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Luiz Fernando Parreira Milena;Vara do Juizado Especial Cível;Foro de Diadema;TRUE;NA;2018/000838;NA;0003915-35.2018.8.26.0161;NA;364;2018-03-19;Livre;NA
547007;00042511120188260526;DIREITO DO CONSUMIDOR;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Cleber de Oliveira Sanches;CEJUSC (Pré-Processual);Foro de Salto;TRUE;NA;2018/000845;NA;0004251-11.2018.8.26.0526;Extinto;NA;2018-10-11;Direcionada;NA
147326;00085123520188260068;Fornecimento de Energia Elétrica;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Telma Berkelmans dos Santos;Juizado Especial Cível Digital;Foro de Barueri;TRUE;NA;2018/000071;NA;0008512-35.2018.8.26.0068;Extinto;491.61;2018-06-28;Direcionada;NA
340088;00033439220188260286;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Incidente de Desconsideração de Personalidade Jurídica;NA;1ª Vara Cível;Foro de Itu;FALSE;0000823-97.1997.8.26.0286;1997/001364;Indenização por Dano Material;0000823-97.1997.8.26.0286;NA;NA;2018-06-08;NA;NA
483097;00097847920188260451;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;Ettore Geraldo Avolio;Vara do Juizado Especial Cível e Criminal;Foro de Piracicaba;TRUE;NA;2018/002230;NA;0009784-79.2018.8.26.0451;NA;1120;2018-06-20;Livre;NA
665682;00000408020188260606;Consórcio;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;4ª Vara Cível;Foro de Suzano;TRUE;1000718-83.2015.8.26.0606;2015/000256;NA;1000718-83.2015.8.26.0606;NA;NA;2017-12-18;NA;NA
550100;00044328820188260533;Abatimento proporcional do preço;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Marshal Rodrigues Goncalves;CEJUSC (Pré-Processual);Foro de Santa Bárbara D'Oeste;TRUE;NA;2018/000658;NA;0004432-88.2018.8.26.0533;Extinto;29.99;2018-09-12;Direcionada;NA
46020;00027347920188260005;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Procedimento do Juizado Especial Cível;ROGERIO LEITAO TOREZAN;1ª Vara do Juizado Especial Cível;Foro Regional V - São Miguel Paulista;TRUE;NA;2018/000619;NA;0002734-79.2018.8.26.0005;Extinto;4278.8;2018-02-15;Livre;NA
281645;00020750720188260220;Assinatura Básica Mensal;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Juliana Salzani;CEJUSC (Pré-Processual);Foro de Guaratinguetá;TRUE;NA;2018/000189;NA;0002075-07.2018.8.26.0220;Extinto;140;2018-06-14;Livre;NA
26851;00400807320188260002;Interpretação / Revisão de Contrato;DIREITO DO CONSUMIDOR;Cumprimento de sentença;NA;3ª Vara Cível;Foro Regional II - Santo Amaro;TRUE;NA;2014/002437;NA;0019792-07.2018.8.26.0002;NA;NA;2018-11-21;NA;NA
16344;00208747320188260002;Estabelecimentos de Ensino;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Claudia Marina Maimone Spagnuolo;CEJUSC (Pré-Processual);Foro Regional II - Santo Amaro;TRUE;NA;2018/002263;NA;0020874-73.2018.8.26.0002;Extinto;1400;2018-06-29;Livre;NA
608186;00225308920188260576;Serviços Profissionais;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Paulo Sérgio Romero Vicente Rodrigues;CEJUSC (Pré-Processual);Foro de São José do Rio Preto;TRUE;NA;2018/002024;NA;0022530-89.2018.8.26.0576;Extinto;NA;2018-07-23;Direcionada;NA
244164;00100212820188260156;Rescisão do contrato e devolução do dinheiro;DIREITO DO CONSUMIDOR;Reclamação Pré-processual;Claudionor Antonio Contri Junior;CEJUSC (Pré-Processual);Foro de Cruzeiro;TRUE;NA;2018/006183;NA;0010021-28.2018.8.26.0156;Extinto;240;2018-12-10;Direcionada;NA
